excerpt,startDate,endDate,name,notary,notary_name
https://data.rkd.nl/excerpts/785482,1661-11-07,1661-11-07,A. de Jager,https://data.goldenagents.org/datasets/notarissennetwerk/person/1884,Alweijn de Jager
https://data.rkd.nl/excerpts/778221,1674-01-12,1674-01-12,A. Ennis,,
https://data.rkd.nl/excerpts/779310,1662-08-29,1662-08-29,A. Lock,https://data.goldenagents.org/datasets/notarissennetwerk/person/1928,Adriaen Lock
https://data.rkd.nl/excerpts/779671,1654-08-20,1654-08-20,A. Tullingh,https://data.goldenagents.org/datasets/notarissennetwerk/person/2131,Antonij Tullingh
https://data.rkd.nl/excerpts/787671,1758-02-24,1758-02-24,Abraham Coijmans,https://data.goldenagents.org/datasets/notarissennetwerk/person/1715,Abraham Coijmans
https://data.rkd.nl/excerpts/779602,1664-12-10,1664-12-10,Abraham Oorthoorn,https://data.goldenagents.org/datasets/notarissennetwerk/person/2003,Abraham Oorthoorn
https://data.rkd.nl/excerpts/780900,1663-06-21,1663-06-21,Abraham Oorthoorn,https://data.goldenagents.org/datasets/notarissennetwerk/person/2003,Abraham Oorthoorn
https://data.rkd.nl/excerpts/784623,1663-08-28,1663-08-28,Abraham Oorthoorn,https://data.goldenagents.org/datasets/notarissennetwerk/person/2003,Abraham Oorthoorn
https://data.rkd.nl/excerpts/785180,1663-06-02,1663-06-02,Abraham Oorthoorn,https://data.goldenagents.org/datasets/notarissennetwerk/person/2003,Abraham Oorthoorn
https://data.rkd.nl/excerpts/785255,1662-09-29,1662-09-29,Abraham Oorthoorn,https://data.goldenagents.org/datasets/notarissennetwerk/person/2003,Abraham Oorthoorn
https://data.rkd.nl/excerpts/779008,1730-06-01,1730-06-30,Abraham Tzeewen,https://data.goldenagents.org/datasets/notarissennetwerk/person/2133,Abraham Tzeewen
https://data.rkd.nl/excerpts/781480,1727-07-16,1727-07-16,Abraham Tzeewen,https://data.goldenagents.org/datasets/notarissennetwerk/person/2133,Abraham Tzeewen
https://data.rkd.nl/excerpts/784128,1730-09-11,1730-09-11,Abraham Tzeewen,https://data.goldenagents.org/datasets/notarissennetwerk/person/2133,Abraham Tzeewen
https://data.rkd.nl/excerpts/786319,1731-10-01,1731-10-01,Abraham Tzeewen,https://data.goldenagents.org/datasets/notarissennetwerk/person/2133,Abraham Tzeewen
https://data.rkd.nl/excerpts/786469,1737-11-19,1737-11-19,Abraham Tzeewen,https://data.goldenagents.org/datasets/notarissennetwerk/person/2133,Abraham Tzeewen
https://data.rkd.nl/excerpts/786490,1734-04-12,1734-04-12,Abraham Tzeewen,https://data.goldenagents.org/datasets/notarissennetwerk/person/2133,Abraham Tzeewen
https://data.rkd.nl/excerpts/787495,1724-05-01,1724-05-31,Abraham Tzeewen,https://data.goldenagents.org/datasets/notarissennetwerk/person/2133,Abraham Tzeewen
https://data.rkd.nl/excerpts/788235,1718-03-26,1718-03-26,Abraham Tzeewen,https://data.goldenagents.org/datasets/notarissennetwerk/person/2133,Abraham Tzeewen
https://data.rkd.nl/excerpts/784208,1674-10-02,1774-10-02,Abraham van de Ende,https://data.goldenagents.org/datasets/notarissennetwerk/person/1770,Abraham van den Ende
https://data.rkd.nl/excerpts/778014,1669-06-19,1669-06-19,Abraham van den Ende,https://data.goldenagents.org/datasets/notarissennetwerk/person/1770,Abraham van den Ende
https://data.rkd.nl/excerpts/778063,1669-08-07,1669-08-07,Abraham van den Ende,https://data.goldenagents.org/datasets/notarissennetwerk/person/1770,Abraham van den Ende
https://data.rkd.nl/excerpts/779265,1676-09-10,1676-09-10,Abraham van den Ende,https://data.goldenagents.org/datasets/notarissennetwerk/person/1770,Abraham van den Ende
https://data.rkd.nl/excerpts/779540,1667-08-16,1673-09-16,Abraham van den Ende,https://data.goldenagents.org/datasets/notarissennetwerk/person/1770,Abraham van den Ende
https://data.rkd.nl/excerpts/779612,1669-04-17,1669-04-17,Abraham van den Ende,https://data.goldenagents.org/datasets/notarissennetwerk/person/1770,Abraham van den Ende
https://data.rkd.nl/excerpts/781131,1676-03-02,1676-03-02,Abraham van den Ende,https://data.goldenagents.org/datasets/notarissennetwerk/person/1770,Abraham van den Ende
https://data.rkd.nl/excerpts/781541,1671-12-10,1671-12-10,Abraham van den Ende,https://data.goldenagents.org/datasets/notarissennetwerk/person/1770,Abraham van den Ende
https://data.rkd.nl/excerpts/781618,1674-04-28,1674-04-28,Abraham van den Ende,https://data.goldenagents.org/datasets/notarissennetwerk/person/1770,Abraham van den Ende
https://data.rkd.nl/excerpts/781832,1675-05-13,1675-05-13,Abraham van den Ende,https://data.goldenagents.org/datasets/notarissennetwerk/person/1770,Abraham van den Ende
https://data.rkd.nl/excerpts/783447,1669-07-31,1669-07-31,Abraham van den Ende,https://data.goldenagents.org/datasets/notarissennetwerk/person/1770,Abraham van den Ende
https://data.rkd.nl/excerpts/783534,1667-06-24,1667-06-24,Abraham van den Ende,https://data.goldenagents.org/datasets/notarissennetwerk/person/1770,Abraham van den Ende
https://data.rkd.nl/excerpts/783537,1667-06-24,1667-06-24,Abraham van den Ende,https://data.goldenagents.org/datasets/notarissennetwerk/person/1770,Abraham van den Ende
https://data.rkd.nl/excerpts/784925,1677-04-06,1677-04-06,Abraham van den Ende,https://data.goldenagents.org/datasets/notarissennetwerk/person/1770,Abraham van den Ende
https://data.rkd.nl/excerpts/785695,1673-11-30,1673-11-30,Abraham van den Ende,https://data.goldenagents.org/datasets/notarissennetwerk/person/1770,Abraham van den Ende
https://data.rkd.nl/excerpts/786043,1677-01-28,1677-01-28,Abraham van den Ende,https://data.goldenagents.org/datasets/notarissennetwerk/person/1770,Abraham van den Ende
https://data.rkd.nl/excerpts/786093,1675-12-21,1675-12-21,Abraham van den Ende,https://data.goldenagents.org/datasets/notarissennetwerk/person/1770,Abraham van den Ende
https://data.rkd.nl/excerpts/786095,1669-01-01,1669-12-31,Abraham van den Ende,https://data.goldenagents.org/datasets/notarissennetwerk/person/1770,Abraham van den Ende
https://data.rkd.nl/excerpts/786096,1674-02-01,1679-03-20,Abraham van den Ende,https://data.goldenagents.org/datasets/notarissennetwerk/person/1770,Abraham van den Ende
https://data.rkd.nl/excerpts/786098,1672-05-26,1672-05-26,Abraham van den Ende,https://data.goldenagents.org/datasets/notarissennetwerk/person/1770,Abraham van den Ende
https://data.rkd.nl/excerpts/786101,1672-03-12,1672-03-12,Abraham van den Ende,https://data.goldenagents.org/datasets/notarissennetwerk/person/1770,Abraham van den Ende
https://data.rkd.nl/excerpts/786107,1667-06-06,1675-09-20,Abraham van den Ende,https://data.goldenagents.org/datasets/notarissennetwerk/person/1770,Abraham van den Ende
https://data.rkd.nl/excerpts/786108,1671-10-24,1671-10-24,Abraham van den Ende,https://data.goldenagents.org/datasets/notarissennetwerk/person/1770,Abraham van den Ende
https://data.rkd.nl/excerpts/786110,1670-08-18,1670-08-18,Abraham van den Ende,https://data.goldenagents.org/datasets/notarissennetwerk/person/1770,Abraham van den Ende
https://data.rkd.nl/excerpts/787181,1672-11-25,1672-11-25,Abraham van den Ende,https://data.goldenagents.org/datasets/notarissennetwerk/person/1770,Abraham van den Ende
https://data.rkd.nl/excerpts/787464,1676-03-07,1676-03-07,Abraham van den Ende,https://data.goldenagents.org/datasets/notarissennetwerk/person/1770,Abraham van den Ende
https://data.rkd.nl/excerpts/788148,1672-04-12,1672-04-12,Abraham van den Ende,https://data.goldenagents.org/datasets/notarissennetwerk/person/1770,Abraham van den Ende
https://data.rkd.nl/excerpts/780599,1671-10-23,1671-10-23,Abraham Warmenhuysen,,
https://data.rkd.nl/excerpts/779376,1705-02-28,1706-02-24,Adriaan Buijs,https://data.goldenagents.org/datasets/notarissennetwerk/person/1689,Adriaan Buijs
https://data.rkd.nl/excerpts/780008,1619-02-18,1718-11-09,Adriaan Buijs,https://data.goldenagents.org/datasets/notarissennetwerk/person/1689,Adriaan Buijs
https://data.rkd.nl/excerpts/784987,1708-06-30,1708-06-30,Adriaan Buijs,https://data.goldenagents.org/datasets/notarissennetwerk/person/1689,Adriaan Buijs
https://data.rkd.nl/excerpts/779377,1705-06-03,1705-06-03,Adriaan Buys,https://data.goldenagents.org/datasets/notarissennetwerk/person/1689,Adriaan Buijs
https://data.rkd.nl/excerpts/783277,1710-04-11,1710-04-11,Adriaan Rustenburgh,https://data.goldenagents.org/datasets/notarissennetwerk/person/2065,Adriaan Rustenburgh
https://data.rkd.nl/excerpts/778021,1672-12-01,1672-12-01,Adriaan van Santen,https://data.goldenagents.org/datasets/notarissennetwerk/person/2071,Adriaan van Santen
https://data.rkd.nl/excerpts/778027,1672-12-01,1672-12-01,Adriaan van Santen,https://data.goldenagents.org/datasets/notarissennetwerk/person/2071,Adriaan van Santen
https://data.rkd.nl/excerpts/778527,1688-04-22,1688-04-22,Adriaan van Santen,https://data.goldenagents.org/datasets/notarissennetwerk/person/2071,Adriaan van Santen
https://data.rkd.nl/excerpts/778841,1694-04-21,1694-04-21,Adriaan van Santen,https://data.goldenagents.org/datasets/notarissennetwerk/person/2071,Adriaan van Santen
https://data.rkd.nl/excerpts/778843,1694-04-21,1694-04-21,Adriaan van Santen,https://data.goldenagents.org/datasets/notarissennetwerk/person/2071,Adriaan van Santen
https://data.rkd.nl/excerpts/779249,1690-02-02,1690-02-02,Adriaan van Santen,https://data.goldenagents.org/datasets/notarissennetwerk/person/2071,Adriaan van Santen
https://data.rkd.nl/excerpts/779258,1690-01-12,1690-01-12,Adriaan van Santen,https://data.goldenagents.org/datasets/notarissennetwerk/person/2071,Adriaan van Santen
https://data.rkd.nl/excerpts/779285,1653-01-15,1690-01-26,Adriaan van Santen,https://data.goldenagents.org/datasets/notarissennetwerk/person/2071,Adriaan van Santen
https://data.rkd.nl/excerpts/779892,1693-07-28,1693-07-28,Adriaan van Santen,https://data.goldenagents.org/datasets/notarissennetwerk/person/2071,Adriaan van Santen
https://data.rkd.nl/excerpts/780692,1692-12-05,1692-12-05,Adriaan van Santen,https://data.goldenagents.org/datasets/notarissennetwerk/person/2071,Adriaan van Santen
https://data.rkd.nl/excerpts/780693,1692-12-05,1692-12-05,Adriaan van Santen,https://data.goldenagents.org/datasets/notarissennetwerk/person/2071,Adriaan van Santen
https://data.rkd.nl/excerpts/780696,1678-09-30,1692-12-05,Adriaan van Santen,https://data.goldenagents.org/datasets/notarissennetwerk/person/2071,Adriaan van Santen
https://data.rkd.nl/excerpts/780697,1692-12-05,1692-12-05,Adriaan van Santen,https://data.goldenagents.org/datasets/notarissennetwerk/person/2071,Adriaan van Santen
https://data.rkd.nl/excerpts/781053,1682-04-01,1682-04-01,Adriaan van Santen,https://data.goldenagents.org/datasets/notarissennetwerk/person/2071,Adriaan van Santen
https://data.rkd.nl/excerpts/781076,1671-06-16,1671-06-16,Adriaan van Santen,https://data.goldenagents.org/datasets/notarissennetwerk/person/2071,Adriaan van Santen
https://data.rkd.nl/excerpts/781497,1683-12-07,1683-12-07,Adriaan van Santen,https://data.goldenagents.org/datasets/notarissennetwerk/person/2071,Adriaan van Santen
https://data.rkd.nl/excerpts/781735,1692-12-05,1692-12-05,Adriaan van Santen,https://data.goldenagents.org/datasets/notarissennetwerk/person/2071,Adriaan van Santen
https://data.rkd.nl/excerpts/784354,1680-12-28,1680-12-28,Adriaan van Santen,https://data.goldenagents.org/datasets/notarissennetwerk/person/2071,Adriaan van Santen
https://data.rkd.nl/excerpts/785583,1671-06-19,1671-06-19,Adriaan van Santen,https://data.goldenagents.org/datasets/notarissennetwerk/person/2071,Adriaan van Santen
https://data.rkd.nl/excerpts/786130,1680-02-23,1680-02-23,Adriaan van Santen,https://data.goldenagents.org/datasets/notarissennetwerk/person/2071,Adriaan van Santen
https://data.rkd.nl/excerpts/786193,1681-04-30,1681-04-30,Adriaan van Santen,https://data.goldenagents.org/datasets/notarissennetwerk/person/2071,Adriaan van Santen
https://data.rkd.nl/excerpts/787252,1689-03-24,1689-03-24,Adriaan van Santen,https://data.goldenagents.org/datasets/notarissennetwerk/person/2071,Adriaan van Santen
https://data.rkd.nl/excerpts/788047,1668-02-12,1668-02-12,Adriaan van Santen,https://data.goldenagents.org/datasets/notarissennetwerk/person/2071,Adriaan van Santen
https://data.rkd.nl/excerpts/780196,1651-12-09,1651-12-09,Adriaen Adriaensz. van der Block,,
https://data.rkd.nl/excerpts/781052,1719-06-15,1719-06-15,Adriaen Amsterdam,,
https://data.rkd.nl/excerpts/784091,1652-04-01,1695-12-31,Adriaen Heckenhouck,,
https://data.rkd.nl/excerpts/777932,1652-09-13,1652-09-13,Adriaen Lock,https://data.goldenagents.org/datasets/notarissennetwerk/person/1928,Adriaen Lock
https://data.rkd.nl/excerpts/779022,1655-11-10,1655-11-22,Adriaen Lock,https://data.goldenagents.org/datasets/notarissennetwerk/person/1928,Adriaen Lock
https://data.rkd.nl/excerpts/779245,1674-09-19,1674-09-19,Adriaen Lock,https://data.goldenagents.org/datasets/notarissennetwerk/person/1928,Adriaen Lock
https://data.rkd.nl/excerpts/779254,1674-09-19,1674-09-19,Adriaen Lock,https://data.goldenagents.org/datasets/notarissennetwerk/person/1928,Adriaen Lock
https://data.rkd.nl/excerpts/779262,1678-10-04,1678-10-04,Adriaen Lock,https://data.goldenagents.org/datasets/notarissennetwerk/person/1928,Adriaen Lock
https://data.rkd.nl/excerpts/779362,1660-07-03,1660-07-03,Adriaen Lock,https://data.goldenagents.org/datasets/notarissennetwerk/person/1928,Adriaen Lock
https://data.rkd.nl/excerpts/779401,1656-10-17,1656-10-17,Adriaen Lock,https://data.goldenagents.org/datasets/notarissennetwerk/person/1928,Adriaen Lock
https://data.rkd.nl/excerpts/779534,1661-07-19,1661-07-19,Adriaen Lock,https://data.goldenagents.org/datasets/notarissennetwerk/person/1928,Adriaen Lock
https://data.rkd.nl/excerpts/779538,1669-03-15,1669-03-15,Adriaen Lock,https://data.goldenagents.org/datasets/notarissennetwerk/person/1928,Adriaen Lock
https://data.rkd.nl/excerpts/779667,1652-12-23,1652-12-23,Adriaen Lock,https://data.goldenagents.org/datasets/notarissennetwerk/person/1928,Adriaen Lock
https://data.rkd.nl/excerpts/780249,1651-08-04,1651-08-04,Adriaen Lock,https://data.goldenagents.org/datasets/notarissennetwerk/person/1928,Adriaen Lock
https://data.rkd.nl/excerpts/780251,1649-12-07,1649-12-08,Adriaen Lock,https://data.goldenagents.org/datasets/notarissennetwerk/person/1928,Adriaen Lock
https://data.rkd.nl/excerpts/780604,1671-07-01,1671-07-01,Adriaen Lock,https://data.goldenagents.org/datasets/notarissennetwerk/person/1928,Adriaen Lock
https://data.rkd.nl/excerpts/780656,1677-10-27,1677-10-27,Adriaen Lock,https://data.goldenagents.org/datasets/notarissennetwerk/person/1928,Adriaen Lock
https://data.rkd.nl/excerpts/781036,1652-08-31,1652-09-03,Adriaen Lock,https://data.goldenagents.org/datasets/notarissennetwerk/person/1928,Adriaen Lock
https://data.rkd.nl/excerpts/781037,1652-08-31,1652-08-31,Adriaen Lock,https://data.goldenagents.org/datasets/notarissennetwerk/person/1928,Adriaen Lock
https://data.rkd.nl/excerpts/781597,1652-09-09,1652-09-09,Adriaen Lock,https://data.goldenagents.org/datasets/notarissennetwerk/person/1928,Adriaen Lock
https://data.rkd.nl/excerpts/781743,1668-10-15,1668-10-15,Adriaen Lock,https://data.goldenagents.org/datasets/notarissennetwerk/person/1928,Adriaen Lock
https://data.rkd.nl/excerpts/781947,1665-01-01,1665-12-31,Adriaen Lock,https://data.goldenagents.org/datasets/notarissennetwerk/person/1928,Adriaen Lock
https://data.rkd.nl/excerpts/782556,1660-03-18,1660-03-18,Adriaen Lock,https://data.goldenagents.org/datasets/notarissennetwerk/person/1928,Adriaen Lock
https://data.rkd.nl/excerpts/782590,1659-07-10,1659-07-10,Adriaen Lock,https://data.goldenagents.org/datasets/notarissennetwerk/person/1928,Adriaen Lock
https://data.rkd.nl/excerpts/782591,1655-11-23,1655-11-23,Adriaen Lock,https://data.goldenagents.org/datasets/notarissennetwerk/person/1928,Adriaen Lock
https://data.rkd.nl/excerpts/782592,1653-03-01,1653-03-31,Adriaen Lock,https://data.goldenagents.org/datasets/notarissennetwerk/person/1928,Adriaen Lock
https://data.rkd.nl/excerpts/783165,1673-07-28,1673-07-28,Adriaen Lock,https://data.goldenagents.org/datasets/notarissennetwerk/person/1928,Adriaen Lock
https://data.rkd.nl/excerpts/783174,1650-12-31,1650-12-31,Adriaen Lock,https://data.goldenagents.org/datasets/notarissennetwerk/person/1928,Adriaen Lock
https://data.rkd.nl/excerpts/783483,1661-03-09,1661-03-09,Adriaen Lock,https://data.goldenagents.org/datasets/notarissennetwerk/person/1928,Adriaen Lock
https://data.rkd.nl/excerpts/783796,1648-02-21,1648-02-21,Adriaen Lock,https://data.goldenagents.org/datasets/notarissennetwerk/person/1928,Adriaen Lock
https://data.rkd.nl/excerpts/784641,1669-02-16,1669-02-16,Adriaen Lock,https://data.goldenagents.org/datasets/notarissennetwerk/person/1928,Adriaen Lock
https://data.rkd.nl/excerpts/784772,1677-08-04,1677-08-04,Adriaen Lock,https://data.goldenagents.org/datasets/notarissennetwerk/person/1928,Adriaen Lock
https://data.rkd.nl/excerpts/784773,1677-01-01,1677-12-31,Adriaen Lock,https://data.goldenagents.org/datasets/notarissennetwerk/person/1928,Adriaen Lock
https://data.rkd.nl/excerpts/784884,1649-05-01,1652-12-09,Adriaen Lock,https://data.goldenagents.org/datasets/notarissennetwerk/person/1928,Adriaen Lock
https://data.rkd.nl/excerpts/784927,1667-04-25,1667-04-25,Adriaen Lock,https://data.goldenagents.org/datasets/notarissennetwerk/person/1928,Adriaen Lock
https://data.rkd.nl/excerpts/784930,1667-01-27,1667-01-27,Adriaen Lock,https://data.goldenagents.org/datasets/notarissennetwerk/person/1928,Adriaen Lock
https://data.rkd.nl/excerpts/785001,1664-02-28,1664-02-28,Adriaen Lock,https://data.goldenagents.org/datasets/notarissennetwerk/person/1928,Adriaen Lock
https://data.rkd.nl/excerpts/785114,1664-06-07,1664-06-07,Adriaen Lock,https://data.goldenagents.org/datasets/notarissennetwerk/person/1928,Adriaen Lock
https://data.rkd.nl/excerpts/785251,1653-01-10,1653-01-10,Adriaen Lock,https://data.goldenagents.org/datasets/notarissennetwerk/person/1928,Adriaen Lock
https://data.rkd.nl/excerpts/785265,1650-12-01,1650-12-31,Adriaen Lock,https://data.goldenagents.org/datasets/notarissennetwerk/person/1928,Adriaen Lock
https://data.rkd.nl/excerpts/785326,1657-12-29,1657-12-29,Adriaen Lock,https://data.goldenagents.org/datasets/notarissennetwerk/person/1928,Adriaen Lock
https://data.rkd.nl/excerpts/785474,1650-03-07,1650-03-07,Adriaen Lock,https://data.goldenagents.org/datasets/notarissennetwerk/person/1928,Adriaen Lock
https://data.rkd.nl/excerpts/785546,1661-12-06,1661-12-06,Adriaen Lock,https://data.goldenagents.org/datasets/notarissennetwerk/person/1928,Adriaen Lock
https://data.rkd.nl/excerpts/785552,1661-12-07,1661-12-07,Adriaen Lock,https://data.goldenagents.org/datasets/notarissennetwerk/person/1928,Adriaen Lock
https://data.rkd.nl/excerpts/786003,1669-12-24,1669-12-24,Adriaen Lock,https://data.goldenagents.org/datasets/notarissennetwerk/person/1928,Adriaen Lock
https://data.rkd.nl/excerpts/786233,1671-11-26,1671-11-26,Adriaen Lock,https://data.goldenagents.org/datasets/notarissennetwerk/person/1928,Adriaen Lock
https://data.rkd.nl/excerpts/786441,1674-08-27,1674-08-27,Adriaen Lock,https://data.goldenagents.org/datasets/notarissennetwerk/person/1928,Adriaen Lock
https://data.rkd.nl/excerpts/786715,1668-12-04,1670-05-31,Adriaen Lock,https://data.goldenagents.org/datasets/notarissennetwerk/person/1928,Adriaen Lock
https://data.rkd.nl/excerpts/786718,1671-04-14,1671-04-14,Adriaen Lock,https://data.goldenagents.org/datasets/notarissennetwerk/person/1928,Adriaen Lock
https://data.rkd.nl/excerpts/786812,1652-01-02,1652-01-02,Adriaen Lock,https://data.goldenagents.org/datasets/notarissennetwerk/person/1928,Adriaen Lock
https://data.rkd.nl/excerpts/786876,1655-07-08,1655-07-08,Adriaen Lock,https://data.goldenagents.org/datasets/notarissennetwerk/person/1928,Adriaen Lock
https://data.rkd.nl/excerpts/786902,1672-02-17,1672-02-17,Adriaen Lock,https://data.goldenagents.org/datasets/notarissennetwerk/person/1928,Adriaen Lock
https://data.rkd.nl/excerpts/786956,1676-04-18,1676-04-18,Adriaen Lock,https://data.goldenagents.org/datasets/notarissennetwerk/person/1928,Adriaen Lock
https://data.rkd.nl/excerpts/787244,1653-01-09,1653-01-09,Adriaen Lock,https://data.goldenagents.org/datasets/notarissennetwerk/person/1928,Adriaen Lock
https://data.rkd.nl/excerpts/787705,1663-06-08,1663-06-08,Adriaen Lock,https://data.goldenagents.org/datasets/notarissennetwerk/person/1928,Adriaen Lock
https://data.rkd.nl/excerpts/787782,1669-03-04,1669-03-04,Adriaen Lock,https://data.goldenagents.org/datasets/notarissennetwerk/person/1928,Adriaen Lock
https://data.rkd.nl/excerpts/788054,1659-12-09,1662-04-12,Adriaen Lock,https://data.goldenagents.org/datasets/notarissennetwerk/person/1928,Adriaen Lock
https://data.rkd.nl/excerpts/784093,1655-10-23,1682-10-28,Adriaen Meijnaert,,
https://data.rkd.nl/excerpts/787174,1652-07-13,1652-07-13,Adriaen Sterlinx,https://data.goldenagents.org/datasets/notarissennetwerk/person/2112,Adriaen Sterlinx
https://data.rkd.nl/excerpts/787175,1652-04-19,1652-04-19,Adriaen Sterlinx,https://data.goldenagents.org/datasets/notarissennetwerk/person/2112,Adriaen Sterlinx
https://data.rkd.nl/excerpts/778208,1663-09-26,1663-09-26,Adriaen van Adrichem,,
https://data.rkd.nl/excerpts/778872,1660-07-20,1660-07-20,Adriaen van Adrichem,,
https://data.rkd.nl/excerpts/778878,1660-07-20,1660-07-20,Adriaen van Adrichem,,
https://data.rkd.nl/excerpts/782300,1694-01-25,1694-01-25,Adrian Silvius,https://data.goldenagents.org/datasets/notarissennetwerk/person/2094,Adrian Silvius
https://data.rkd.nl/excerpts/782301,1694-01-25,1694-01-25,Adrian Silvius,https://data.goldenagents.org/datasets/notarissennetwerk/person/2094,Adrian Silvius
https://data.rkd.nl/excerpts/779141,1672-05-13,1672-05-13,Akerboom Doedesz.,,
https://data.rkd.nl/excerpts/777586,1646-06-18,1646-06-18,Albert Eggericx,https://data.goldenagents.org/datasets/notarissennetwerk/person/1760,Albert Eggericx
https://data.rkd.nl/excerpts/777655,1656-08-16,1656-08-16,Albert Eggericx,https://data.goldenagents.org/datasets/notarissennetwerk/person/1760,Albert Eggericx
https://data.rkd.nl/excerpts/777660,1654-01-01,1654-12-31,Albert Eggericx,https://data.goldenagents.org/datasets/notarissennetwerk/person/1760,Albert Eggericx
https://data.rkd.nl/excerpts/777664,1656-08-18,1656-08-18,Albert Eggericx,https://data.goldenagents.org/datasets/notarissennetwerk/person/1760,Albert Eggericx
https://data.rkd.nl/excerpts/777721,1653-05-06,1653-05-06,Albert Eggericx,https://data.goldenagents.org/datasets/notarissennetwerk/person/1760,Albert Eggericx
https://data.rkd.nl/excerpts/777805,1645-05-27,1645-05-27,Albert Eggericx,https://data.goldenagents.org/datasets/notarissennetwerk/person/1760,Albert Eggericx
https://data.rkd.nl/excerpts/784414,1643-03-26,1643-03-26,Albert Eggericx,https://data.goldenagents.org/datasets/notarissennetwerk/person/1760,Albert Eggericx
https://data.rkd.nl/excerpts/784556,1645-10-11,1645-10-11,Albert Eggericx,https://data.goldenagents.org/datasets/notarissennetwerk/person/1760,Albert Eggericx
https://data.rkd.nl/excerpts/784734,1654-12-07,1654-12-07,Albert Eggericx,https://data.goldenagents.org/datasets/notarissennetwerk/person/1760,Albert Eggericx
https://data.rkd.nl/excerpts/784764,1654-09-15,1654-09-15,Albert Eggericx,https://data.goldenagents.org/datasets/notarissennetwerk/person/1760,Albert Eggericx
https://data.rkd.nl/excerpts/785626,1655-07-01,1655-07-30,Albert Eggericx,https://data.goldenagents.org/datasets/notarissennetwerk/person/1760,Albert Eggericx
https://data.rkd.nl/excerpts/785860,1644-12-28,1644-12-28,Albert Eggericx,https://data.goldenagents.org/datasets/notarissennetwerk/person/1760,Albert Eggericx
https://data.rkd.nl/excerpts/786764,1644-01-30,1644-01-30,Albert Eggericx,https://data.goldenagents.org/datasets/notarissennetwerk/person/1760,Albert Eggericx
https://data.rkd.nl/excerpts/786772,1644-10-13,1644-10-13,Albert Eggericx,https://data.goldenagents.org/datasets/notarissennetwerk/person/1760,Albert Eggericx
https://data.rkd.nl/excerpts/786776,1649-08-04,1649-08-04,Albert Eggericx,https://data.goldenagents.org/datasets/notarissennetwerk/person/1760,Albert Eggericx
https://data.rkd.nl/excerpts/786795,1644-01-30,1644-01-30,Albert Eggericx,https://data.goldenagents.org/datasets/notarissennetwerk/person/1760,Albert Eggericx
https://data.rkd.nl/excerpts/786953,1650-01-01,1654-11-11,Albert Eggericx,https://data.goldenagents.org/datasets/notarissennetwerk/person/1760,Albert Eggericx
https://data.rkd.nl/excerpts/787461,1648-12-21,1648-12-21,Albert Eggericx,https://data.goldenagents.org/datasets/notarissennetwerk/person/1760,Albert Eggericx
https://data.rkd.nl/excerpts/787566,1643-01-01,1643-12-31,Albert Eggericx,https://data.goldenagents.org/datasets/notarissennetwerk/person/1760,Albert Eggericx
https://data.rkd.nl/excerpts/787603,1646-10-23,1646-10-23,Albert Eggericx,https://data.goldenagents.org/datasets/notarissennetwerk/person/1760,Albert Eggericx
https://data.rkd.nl/excerpts/787797,1647-04-11,1647-04-11,Albert Eggericx,https://data.goldenagents.org/datasets/notarissennetwerk/person/1760,Albert Eggericx
https://data.rkd.nl/excerpts/788230,1653-05-23,1653-05-23,Albert Eggericx,https://data.goldenagents.org/datasets/notarissennetwerk/person/1760,Albert Eggericx
https://data.rkd.nl/excerpts/786052,1709-06-01,1709-10-11,Albertus van Nievelt,,
https://data.rkd.nl/excerpts/777744,1685-06-10,1685-06-10,Aldenhoven,,
https://data.rkd.nl/excerpts/781139,1662-03-29,1662-03-29,Aleweijn de Jager,https://data.goldenagents.org/datasets/notarissennetwerk/person/1884,Alweijn de Jager
https://data.rkd.nl/excerpts/783340,1660-11-26,1660-11-26,Aleweijn de Jager,https://data.goldenagents.org/datasets/notarissennetwerk/person/1884,Alweijn de Jager
https://data.rkd.nl/excerpts/784803,1663-11-01,1663-11-30,Aleweijn de Jager,https://data.goldenagents.org/datasets/notarissennetwerk/person/1884,Alweijn de Jager
https://data.rkd.nl/excerpts/785311,1661-01-01,1661-01-01,Aleweijn de Jager,https://data.goldenagents.org/datasets/notarissennetwerk/person/1884,Alweijn de Jager
https://data.rkd.nl/excerpts/788574,1664-02-18,1664-02-18,Aleweijn de Jager,https://data.goldenagents.org/datasets/notarissennetwerk/person/1884,Alweijn de Jager
https://data.rkd.nl/excerpts/781928,1677-01-01,1678-12-31,Alexander Rind,https://data.goldenagents.org/datasets/notarissennetwerk/person/2053,Alexander Rind
https://data.rkd.nl/excerpts/786805,1668-03-02,1668-03-02,Alexander Rind,https://data.goldenagents.org/datasets/notarissennetwerk/person/2053,Alexander Rind
https://data.rkd.nl/excerpts/781173,1686-01-18,1686-01-18,Andreas du Moulin,https://data.goldenagents.org/datasets/notarissennetwerk/person/1981,Andreas du Moulin
https://data.rkd.nl/excerpts/781378,1684-07-06,1684-07-06,Andreas du Moulin,https://data.goldenagents.org/datasets/notarissennetwerk/person/1981,Andreas du Moulin
https://data.rkd.nl/excerpts/781607,1689-04-30,1689-04-30,Andreas du Moulin,https://data.goldenagents.org/datasets/notarissennetwerk/person/1981,Andreas du Moulin
https://data.rkd.nl/excerpts/782015,1690-03-06,1690-03-06,Andreas du Moulin,https://data.goldenagents.org/datasets/notarissennetwerk/person/1981,Andreas du Moulin
